playerId,player_name,team,jersey_number,birthday,height,weight,position,batting_throwing,career,salary,contract,draft,join_year,collected_at
53659,정해원,KIA 타이거즈,9,2004-05-21,185,87,외야수,우투우타,제주신광초-덕수중-휘문고,5000,10000,23 KIA 3라운드 22순위,23KIA,2026-04-07
63722,한승택,KT 위즈,45,1994-06-21,174,83,포수,우투우타,잠전초(남양주리틀)-잠신중-덕수고-한화-경찰-KIA,15000,9000,13 한화 3라운드 23순위,13한화,2026-04-07
51648,이의리,KIA 타이거즈,48,2002-06-16,185,90,투수,좌투좌타,광주수창초-충장중-광주제일고,13000,30000,21 KIA 1차,21KIA,2026-04-07
62754,임기영,삼성 라이온즈,38,1993-04-16,184,86,투수,우언우타,대구수창초-경운중-경북고-한화-상무-KIA,30000,11000,12 한화 2라운드 18순위,12한화,2026-04-07
53609,곽도규,KIA 타이거즈,0,2004-04-12,185,90,투수,좌투좌타,도척초-공주중-공주고,9000,6000,23 KIA 5라운드 42순위,23KIA,2026-04-07
55610,김태형,KIA 타이거즈,10,2006-12-15,184,95,투수,우투우타,화순초-거원중-덕수고,6000,30000,25 KIA 1라운드 5순위,25KIA,2026-04-07
55637,박헌,KIA 타이거즈,113,2006-01-05,185,90,외야수,좌투좌타,광주수창초-충장중-광주제일고,3500,3000,25 KIA 11라운드 105순위,25KIA,2026-04-07
78168,서건창,키움 히어로즈,14,1989-08-22,176,84,내야수,우투좌타,송정동초-충장중-광주제일고-LG-히어로즈-키움-LG-KIA,12000,,08 LG 육성선수,08LG,2026-04-07
66354,주효상,KIA 타이거즈,22,1997-11-11,183,95,포수,우투좌타,역북초-강남중-서울고-히어로즈-키움,5500,20000,16 넥센 1차,16넥센,2026-04-07
53615,이도현,KIA 타이거즈,66,2005-01-07,188,90,투수,우투우타,가동초-휘문중-휘문고,5000,4000,23 KIA 7라운드 62순위,25KIA,2026-04-07
72443,최형우,삼성 라이온즈,34,1983-12-16,180,106,외야수,우투좌타,진북초-전주동중-전주고-삼성-경찰-삼성-KIA,40000,5000,02 삼성 2차 6라운드 48순위,02삼성,2026-04-07
55632,이성원,KIA 타이거즈,58,2006-05-18,184,90,투수,우투우타,호동초(화성B리틀)-안산중앙중-유신고,3300,3000,25 KIA 10라운드 95순위,25KIA,2026-04-07
55926,정현창,KIA 타이거즈,12,2006-07-14,177,70,내야수,우투좌타,김해부곡초-부산토현중-부산공고-NC,5500,5000,25 NC 7라운드 67순위,25NC,2026-04-07
54645,김민주,KIA 타이거즈,49,2002-09-08,182,85,투수,우투우타,서울청담초(성동구리틀)-건대부중-배명고-강릉영동대,3100,5000,24 KIA 7라운드 66순위,24KIA,2026-04-07
50641,장재혁,KIA 타이거즈,38,2001-08-02,180,86,투수,우투우타,부산금강초(부산동래구리틀)-대신중-경남고,3400,5000,20 KIA 2차 6라운드 56순위,22KIA,2026-04-07
65464,최정용,KIA 타이거즈,23,1996-10-24,179,84,내야수,우투좌타,서원초-세광중-세광고-삼성-SK-상무,4500,11000,15 삼성 2차 2라운드 15순위,15삼성,2026-04-07
55646,김정엽,KIA 타이거즈,46,2006-04-18,185,96,투수,우투우타,부산수영초-개성중-부산고,3300,7000,25 KIA 5라운드 45순위,25KIA,2026-04-07
69643,홍원빈,KIA 타이거즈,,2000-10-16,195,101,투수,우투우타,안말초-강남중-덕수고-KIA,3000,13000,19 KIA 2차 1라운드 10순위,19KIA,2026-04-07
54608,김민재,상무,30,2003-07-08,188,85,투수,우투우타,효제초-청량중-신일고-동원과학기술대-KIA-상무,3100,4000,24 KIA 8라운드 76순위,24KIA,2026-04-07
67640,유승철,KIA 타이거즈,148,1998-03-02,184,87,투수,우투양타,순천북초-순천이수중-효천고,3800,18000,17 KIA 1차,17KIA,2026-04-07
50604,유지성,KIA 타이거즈,4,2000-11-15,189,94,투수,좌투좌타,수유초-자양중-북일고,3500,7000,20 KIA 2차 4라운드 36순위,20KIA,2026-04-07
50167,이주형,키움 히어로즈,2,2001-04-02,181,80,외야수,우투좌타,송수초(해운대리틀)-센텀중-경남고-LG,13500,15000,20 LG 2차 2라운드 13순위,20LG,2026-04-07
65357,송성문,키움 히어로즈,24,1996-08-29,183,88,내야수,우투좌타,봉천초(용산구리틀)-홍은중-장충고-히어로즈-키움-상무-키움,30000,8000,15 넥센 2차 5라운드 49순위,15넥센,2026-04-07
55392,어준서,키움 히어로즈,92,2006-11-27,183,87,내야수,우투좌타,수유초-자양중-경기고,5000,11000,25 키움 3라운드 21순위,25키움,2026-04-07
53312,김건희,키움 히어로즈,12,2004-11-07,186,96,포수,우투우타,대전신흥초-온양중-원주고,6200,22000,23 키움 1라운드 6순위,23키움,2026-04-07
76267,최주환,키움 히어로즈,53,1988-02-28,177,73,내야수,우투좌타,학강초-광주동성중-광주동성고-두산-상무-두산-SK-SSG,30000,6000,06 두산 2차 6라운드 46순위,06두산,2026-04-07
64984,김태진,키움 히어로즈,1,1995-10-07,169,73,내야수,우투좌타,수유초-신일중-신일고-NC-경찰-NC-KIA,10500,8000,14 NC 2차 4라운드 45순위,14NC,2026-04-07
62332,김재현,키움 히어로즈,32,1993-03-18,178,90,포수,우투우타,진북초-전라중-대전고-히어로즈-상무,10000,3000,12 넥센 8라운드 76순위,12넥센,2026-04-07
76118,원종현,키움 히어로즈,46,1987-07-31,182,88,투수,우언우타,군산중앙초-군산중-군산상고-LG-경찰-NC,50000,11000,06 LG 2차 2라운드 11순위,06LG,2026-04-07
53301,박윤성,키움 히어로즈,35,2004-02-08,183,96,투수,우투우타,부산수영초-개성중-경남고,6000,9000,23 키움 3라운드 26순위,24키움,2026-04-07
67116,오석주,키움 히어로즈,31,1998-04-14,180,74,투수,우투우타,양정초-대천중-제주고-LG,7800,6000,17 LG 2차 6라운드 52순위,19LG,2026-04-07
78756,오선진,키움 히어로즈,6,1989-07-07,178,80,내야수,우투우타,화곡초-성남중-성남고-한화-상무-한화-삼성-한화-롯데,8000,6000,08 한화 2차 4라운드 26순위,08한화,2026-04-07
69360,조영건,키움 히어로즈,20,1999-02-04,180,85,투수,우투우타,대전신흥초-충남중-백송고,6700,10000,19 넥센 2차 2라운드 14순위,19키움,2026-04-07
64340,임지열,키움 히어로즈,29,1995-08-22,180,94,외야수,우투우타,대전신흥초-건대부중-덕수고-히어로즈-경찰,11000,11000,14 넥센 2차 2라운드 22순위,14넥센,2026-04-07
53344,김동헌,키움 히어로즈,44,2004-07-15,182,91,포수,우투우타,영문초(영등포구리틀)-충암중-충암고,4300,15000,23 키움 2라운드 12순위,23키움,2026-04-07
66018,김선기,키움 히어로즈,49,1991-09-01,187,98,투수,우투우타,석교초-세광중-세광고-상무-히어로즈,8400,,18 넥센 2차 1라운드 8순위,09시애틀,2026-04-07
52330,주승우,키움 히어로즈,,2000-01-30,180,82,투수,우투우타,송추초(의정부리틀)-영동중-서울고-성균관대,7700,18000,22 키움 1차,22키움,2026-04-07
54444,카디네스,키움 히어로즈,4,1997-10-10,185,93,외야수,우투우타,미국 California State(대)-삼성-키움,450000달러,,24 삼성 자유선발,24삼성,2026-04-07
50357,박주홍,키움 히어로즈,57,2001-04-16,187,87,외야수,좌투좌타,자양초(하남시리틀)-건대부중-장충고,5500,20000,20 키움 1차,20키움,2026-04-07
52395,윤석원,키움 히어로즈,95,2003-07-04,185,81,투수,좌투좌타,부산대연초-개성중-부산고,6500,6000,22 키움 2차 4라운드 36순위,23키움,2026-04-07
69332,주성원,키움 히어로즈,25,2000-08-30,182,95,외야수,우투우타,부산대연초(남구리틀)-부산신정중-개성고,5000,8000,19 넥센 2차 3라운드 24순위,19키움,2026-04-07
55397,전태현,고양 히어로즈,97,2006-03-02,180,82,내야수,우투좌타,양덕초-마산동중-용마고,3500,8000,25 키움 5라운드 41순위,25키움,2026-04-07
55301,이준우,키움 히어로즈,42,2001-03-02,183,93,투수,우투우타,문현초(해운대리틀)-센텀중-경남고,3300,,25 키움 육성선수,25키움,2026-04-07
54394,송지후,키움 히어로즈,86,2005-01-08,175,74,내야수,우투우타,광주수창초-진흥중-광주제일고,3600,5000,24 키움 6라운드 59순위,24키움,2026-04-07
67828,김성민,키움 히어로즈,8,1994-04-26,181,90,투수,좌투좌타,대구옥산초-경복중-대구상원고-일본경제대-SK-히어로즈,9000,13000,17 SK 2차 1라운드 6순위,17SK,2026-04-07
50036,이강준,고양 히어로즈,11,2001-12-14,180,80,투수,우투우타,서당초-설악중-설악고-KT-롯데-키움-상무,4000,9000,20 KT 2차 3라운드 22순위,20KT,2026-04-07
52366,푸이그,키움 히어로즈,,1990-12-07,188,108,외야수,우투우타,쿠바 EIEFD(대)-키움,1000000달러,300000달러,22 키움 자유선발,22키움,2026-04-07
64350,하영민,키움 히어로즈,50,1995-05-07,183,74,투수,우투우타,광주수창초-진흥중-진흥고-히어로즈,21000,15000,14 넥센 2차 1라운드 4순위,14넥센,2026-04-07
54362,전준표,키움 히어로즈,62,2005-05-07,186,90,투수,우투우타,잠일초(강동구리틀)-잠신중-서울고,3500,21000,24 키움 1라운드 8순위,24키움,2026-04-07
54368,김연주,키움 히어로즈,68,2004-02-27,175,75,투수,우투우타,대전신흥초-충남중-세광고,4500,9000,24 키움 3라운드 29순위,24키움,2026-04-07
54319,김윤하,키움 히어로즈,19,2005-03-07,185,90,투수,우투우타,와부초(남양주리틀)-덕수중-장충고,4200,20000,24 키움 1라운드 9순위,24키움,2026-04-07
52305,박수종,키움 히어로즈,87,1999-02-25,178,82,외야수,우투우타,도신초-강남중-충암고-경성대,4000,,22 키움 육성선수,23키움,2026-04-07
69045,알칸타라,키움 히어로즈,54,1992-12-04,193,100,투수,우투우타,도미니카 Liceo secundario Emma Balaguer(고)-KT-두산,700000달러,,19 KT 자유선발,19KT,2026-04-07
64346,임병욱,키움 히어로즈,17,1995-09-30,187,94,외야수,우투좌타,수원신곡초-배명중-덕수고-히어로즈-키움-상무,5800,20000,14 넥센 1차,14넥센,2026-04-07
69328,박주성,키움 히어로즈,0,2000-11-09,181,90,투수,우투우타,경동초(성동구리틀)-건대부중-경기고-키움-상무,4700,15000,19 넥센 1차,19키움,2026-04-07
67365,양지율,고양 히어로즈,55,1998-12-16,185,103,투수,우투우타,서울청구초-홍은중-장충고-넥센,3300,9000,17 넥센 2차 2라운드 17순위,19키움,2026-04-07
55313,정현우,키움 히어로즈,13,2006-04-13,181,91,투수,좌투좌타,홍제초(서대문구리틀)-충암중-덕수고,4000,50000,25 키움 1라운드 1순위,25키움,2026-04-07
55393,여동욱,키움 히어로즈,93,2005-11-10,180,90,내야수,우투우타,남도초-협성경복중-대구상원고,3200,10000,25 키움 3라운드 27순위,25키움,2026-04-07
55396,윤현,고양 히어로즈,96,2006-10-20,187,90,투수,우투우타,가동초-자양중-경기고,3200,8000,25 키움 4라운드 31순위,25키움,2026-04-07
55394,박정훈,키움 히어로즈,94,2006-03-23,192,103,투수,좌투좌타,삼일초-매향중-비봉고,3300,10000,25 키움 3라운드 28순위,25키움,2026-04-07
55322,로젠버그,키움 히어로즈,,1995-07-09,186,90,투수,좌투좌타,미국 California State(대)-키움,700000달러,,25 키움 자유선발,25키움,2026-04-07
55326,스톤,키움 히어로즈,,1995-11-22,185,103,외야수,우투우타,미국 George Ranch(고)-키움,35000달러,,25 키움 부상 대체 외국인선수,25키움,2026-04-07
78135,이형종,키움 히어로즈,36,1989-06-07,183,87,외야수,우투우타,화곡초-양천중-서울고-LG,60000,43000,08 LG 1차,08LG,2026-04-07
53164,김동규,키움 히어로즈,99,2004-07-09,194,100,투수,우투우타,서울청구초-영남중-성남고-LG,3500,13000,23 LG 2라운드 17순위,23LG,2026-04-07
54307,원성준,고양 히어로즈,33,2000-03-31,181,80,외야수,우투좌타,고명초-서울이수중-경기고-성균관대,3700,,24 키움 육성선수,24키움,2026-04-07
55342,메르세데스,키움 히어로즈,42,1994-03-08,188,82,투수,좌투양타,도미니카 Colegio Nueva Esperanza(고)-키움,200000달러,,25 키움 자유선발,25키움,2026-04-07
55371,권혁빈,고양 히어로즈,101,2005-11-04,185,75,내야수,우투우타,칠성초-경상중-대구고,3100,5000,25 키움 7라운드 61순위,25키움,2026-04-07
55370,양현종,키움 히어로즈,60,2006-08-15,177,84,내야수,우투우타,대구옥산초-협성경복중-대구고,3100,7000,25 키움 6라운드 51순위,25키움,2026-04-07
74163,이용규,키움 히어로즈,15,1985-08-26,170,74,외야수,좌투좌타,성동초-잠신중-덕수정보고-LG-KIA-한화,12000,,04 LG 2차 2라운드 15순위,04LG,2026-04-07
54344,고영우,상무,23,2001-06-21,173,80,내야수,우투우타,부산대연초(사상구리틀)-대동중-경남고-성균관대-키움-상무,3800,7000,24 키움 4라운드 39순위,24키움,2026-04-07
51359,장재영,상무,16,2002-05-10,187,83,외야수,우투우타,갈산초-서울신월중-덕수고-키움-상무,4800,90000,21 키움 1차,21키움,2026-04-07
50304,김병휘,키움 히어로즈,23,2001-02-16,177,79,내야수,우투우타,효제초-홍은중-장충고,3400,7000,20 키움 2차 4라운드 37순위,20키움,2026-04-07
55339,염승원,키움 히어로즈,39,2006-03-20,180,78,내야수,우투좌타,고명초-휘문중-휘문고,3100,16000,25 키움 2라운드 11순위,25키움,2026-04-07
62925,강진성,키움 히어로즈,,1993-10-19,176,89,내야수,우투우타,가동초-잠신중-경기고-NC-경찰-NC-두산-SSG-키움,5500,7000,12 NC 4라운드 33순위,12NC,2026-04-07
55359,김서준,고양 히어로즈,59,2006-12-22,187,83,투수,우투좌타,고양화정초(일산서구리틀)-원당중-충훈고,3000,22000,25 키움 1라운드 7순위,25키움,2026-04-07
65898,김웅빈,키움 히어로즈,10,1996-02-09,182,97,내야수,우투좌타,서라벌초-울산제일중-울산공고-히어로즈-상무,4200,8000,15 SK 2차 3라운드 27순위,16넥센,2026-04-07
55300,손힘찬,고양 히어로즈,100,2002-07-17,191,88,투수,우투우타,화산초(수원영통구리틀)-현도중-세광고-동아대,3100,,25 키움 육성선수,25키움,2026-04-07
55348,웰스,LG 트윈스,68,1997-02-27,185,83,투수,좌투좌타,호주 Hunter Sports(고)-키움,200000달러,,25 키움 부상 대체 외국인선수,25키움,2026-04-07
55382,임진묵,키움 히어로즈,69,2006-04-23,181,85,투수,우투우타,천안청룡초-상명중-경기상고,3100,4000,25 키움 9라운드 81순위,25키움,2026-04-07
55377,정세영,키움 히어로즈,64,2006-09-23,177,82,투수,좌투좌타,서울학동초-언북중-경기상고,3100,4000,25 키움 8라운드 71순위,25키움,2026-04-07
68305,변상권,울산 웨일즈,5,1997-04-04,180,84,외야수,우투좌타,인천서림초-상인천중-제물포고-인천재능대-넥센-키움-상무-키움,3000,,18 넥센 육성선수,20키움,2026-04-07
53309,서유신,고양 히어로즈,104,2000-08-17,176,76,내야수,우투우타,광주수창초-충장중-화순고-원광대,3100,3000,23 키움 11라운드 106순위,25키움,2026-04-07
54363,손현기,고양 히어로즈,63,2005-10-22,188,88,투수,좌투좌타,순천북초-순천이수중-전주고,3100,12000,24 키움 2라운드 19순위,24키움,2026-04-07
51302,이주형,고양 히어로즈,58,2002-07-05,183,105,내야수,좌투좌타,이매초-매송중-야탑고-키움-상무,3800,6000,21 키움 2차 4라운드 39순위,21키움,2026-04-07
53302,이승원,상무,50,2004-07-02,185,75,내야수,우투우타,도봉초(노원구리틀)-상명중-덕수고-키움-상무,3300,7000,23 키움 4라운드 36순위,23키움,2026-04-07
75566,이원석,키움 히어로즈,17,1986-10-21,181,82,내야수,우투우타,학강초-광주동성중-광주동성고-(세민디지털대)-롯데-두산-상무-두산-삼성-키움,30000,13000,05 롯데 2차 2라운드 9순위,05롯데,2026-04-07
54305,이재상,고양 히어로즈,5,2005-04-17,183,85,내야수,우투우타,갈산초-성남중-성남고,3100,13000,24 키움 2라운드 16순위,24키움,2026-04-07
51003,권동진,KT 위즈,52,1998-09-12,178,83,내야수,우투좌타,제주신광초-세광중-세광고-원광대-KT-상무,7200,15000,21 KT 2차 1라운드 5순위,21KT,2026-04-07
79240,허경민,KT 위즈,13,1990-08-26,176,69,내야수,우투우타,송정동초-충장중-광주제일고-두산-경찰-두산,70000,13000,09 두산 2차 1라운드 7순위,09두산,2026-04-07
78548,장성우,KT 위즈,22,1990-01-17,187,100,포수,우투우타,감천초-경남중-경남고-롯데-경찰-롯데,30000,20000,08 롯데 1차,08롯데,2026-04-07
79402,김상수,KT 위즈,7,1990-03-23,175,68,내야수,우투우타,대구옥산초-경복중-경북고-삼성,40000,28000,09 삼성 1차,09삼성,2026-04-07
52001,안현민,KT 위즈,23,2003-08-22,183,90,외야수,우투우타,임호초(김해리틀)-개성중-마산고,18000,7000,22 KT 2차 4라운드 38순위,22KT,2026-04-07
64166,배정대,KT 위즈,27,1995-06-12,185,80,외야수,우투우타,도신초-성남중-성남고-(디지털문예대)-LG-KT-경찰,26000,15000,14 LG 2차 1라운드 3순위,14LG,2026-04-07
64004,김민혁,KT 위즈,53,1995-11-21,181,71,외야수,우투좌타,광주서석초-배재중-배재고-KT-상무,29000,6000,14 KT 2차 6라운드 56순위,14KT,2026-04-07
76313,황재균,KT 위즈,10,1987-07-28,183,96,내야수,우투우타,사당초-서울이수중-경기고-현대-히어로즈-롯데-샌프란시스코-KT,50000,6000,06 현대 2차 3라운드 24순위,06현대,2026-04-07
52060,박영현,KT 위즈,60,2003-10-11,183,91,투수,우투우타,부천북초-부천중-유신고,30000,30000,22 KT 1차,22KT,2026-04-07
64115,장준원,KT 위즈,56,1995-11-21,183,77,내야수,우투우타,경운초(김해시리틀)-개성중-경남고-LG,6600,10000,14 LG 2차 2라운드 23순위,14LG,2026-04-07
68089,조대현,KT 위즈,42,1999-08-06,183,81,포수,우투우타,길동초-매송중-유신고,6100,4000,18 KT 2차 10라운드 91순위,21KT,2026-04-07
64007,문상철,KT 위즈,24,1991-04-06,184,85,내야수,우투우타,중대초-잠신중-배명고-고려대-KT-상무,13500,13000,14 KT 2차 특별 11순위,14KT,2026-04-07
65048,김민수,KT 위즈,26,1992-07-24,188,80,투수,우투우타,청원초-청원중-청원고-성균관대-KT-상무,20000,11000,15 KT 2차 특별 11순위,15KT,2026-04-07
69041,손동현,KT 위즈,41,2001-01-23,183,88,투수,우투우타,염창초(강서구리틀)-덕수중-성남고-KT-상무,15000,9000,19 KT 2차 3라운드 21순위,19KT,2026-04-07
67025,로하스,KT 위즈,,1990-05-24,189,102,외야수,우투양타,미국 Wabash Valley(대)-KT,1500000달러,100000달러,17 KT 자유선발,17KT,2026-04-07
73117,우규민,KT 위즈,12,1985-01-21,184,75,투수,우언우타,성동초-휘문중-휘문고-LG-경찰-LG-삼성,20000,12000,03 LG 2차 3라운드 19순위,03LG,2026-04-07
54063,원상현,KT 위즈,63,2004-10-16,183,83,투수,우투우타,가산초(부산진구리틀)-개성중-부산고,7000,23000,24 KT 1라운드 7순위,24KT,2026-04-07
64504,오윤석,KT 위즈,4,1992-02-24,180,87,내야수,우투우타,화중초-자양중-경기고-연세대-롯데-상무-롯데,13500,,14 롯데 육성선수,15롯데,2026-04-07
69054,이상동,KT 위즈,37,1995-11-24,181,88,투수,우투우타,대구옥산초-경복중-경북고-영남대,10000,8000,19 KT 2차 4라운드 31순위,19KT,2026-04-07
66706,장진혁,KT 위즈,51,1993-09-30,184,90,외야수,우투좌타,광주화정초-충장중-광주제일고-단국대-한화,9000,7000,16 한화 2차 4라운드 39순위,18한화,2026-04-07
55013,스티븐슨,KT 위즈,3,1994-06-01,0,0,외야수,좌투좌타,KT,200000달러,,25 KT 자유선발,25KT,2026-04-07
65060,주권,KT 위즈,38,1995-05-31,181,82,투수,우투우타,청주우암초-청주중-청주고,15000,30000,15 KT 우선지명,15KT,2026-04-07
50066,강현우,KT 위즈,55,2001-04-13,180,90,포수,우투우타,원종초(부천시리틀)-부천중-유신고,5500,15000,20 KT 2차 1라운드 2순위,20KT,2026-04-07
54354,헤이수스,KT 위즈,65,1996-12-10,192,104,투수,좌투좌타,베네수엘라 Juanita Hernandez(고)-키움-KT,800000달러,,24 키움 자유선발,24키움,2026-04-07
64001,고영표,KT 위즈,1,1991-09-16,187,88,투수,우언우타,광주대성초-광주동성중-화순고-동국대,260000,13000,14 KT 2차 1라운드 10순위,14KT,2026-04-07
50030,소형준,KT 위즈,30,2001-09-16,189,92,투수,우투우타,호암초(의정부리틀)-구리인창중-유신고,33000,36000,20 KT 1차,20KT,2026-04-07
50859,오원석,KT 위즈,47,2001-04-23,182,80,투수,좌투좌타,수진초-매송중-야탑고-SK-SSG,23000,20000,20 SK 1차,20SK,2026-04-07
67644,이정훈,KT 위즈,33,1994-12-07,185,90,외야수,우투좌타,교문초-배재중-휘문고-경희대-KIA-상무-KIA-롯데,7100,3000,17 KIA 2차 10라운드 94순위,17KIA,2026-04-07
67006,안치영,KT 위즈,8,1998-05-29,176,72,외야수,우투좌타,중동초(원미구리틀)-천안북중-북일고,5000,6000,17 KT 2차 6라운드 51순위,17KT,2026-04-07
69047,전용주,KT 위즈,29,2000-02-12,188,87,투수,좌투좌타,양진초(안성시리틀)-성일중-안산공고,4200,20000,19 KT 1차,19KT,2026-04-07
51007,최성민,KT 위즈,31,2002-07-05,179,84,외야수,좌투좌타,송정동초-무등중-광주동성고,3300,,21 KT 2차 6라운드 55순위,23KT,2026-04-07
67419,문용익,KT 위즈,18,1995-02-04,178,93,투수,우투우타,덕양초-양천중-청원고-세계사이버대-삼성,7000,5000,17 삼성 2차 6라운드 59순위,19삼성,2026-04-07
79140,최동환,KT 위즈,16,1989-09-19,184,83,투수,우투우타,인헌초-선린중-경동고-LG,11000,12000,09 LG 2차 2라운드 13순위,09LG,2026-04-07
69032,쿠에바스,KT 위즈,,1990-10-14,188,98,투수,우투양타,베네수엘라 Carabobo(대)-KT,1000000달러,250000달러,19 KT 자유선발,19KT,2026-04-07
51013,유준규,KT 위즈,67,2002-08-16,176,69,외야수,우투좌타,군산신풍초-군산중-군산상고,3400,8000,21 KT 2차 3라운드 25순위,21KT,2026-04-07
69064,강민성,KT 위즈,5,1999-12-08,180,85,내야수,우투우타,대구옥산초-경상중-경북고,4200,6000,19 KT 2차 6라운드 51순위,23KT,2026-04-07
55032,패트릭,KT 위즈,32,1995-06-10,196,96,투수,우투우타,미국 Hamilton(고)-KT,274000달러,,25 KT 자유선발,25KT,2026-04-07
68504,이호연,KIA 타이거즈,36,1995-06-03,177,87,내야수,우투좌타,광주수창초-진흥중-광주제일고-성균관대-롯데-KT,7000,6000,18 롯데 2차 6라운드 53순위,18롯데,2026-04-07
69056,박민석,울산 웨일즈,2,2000-04-13,178,70,내야수,우투우타,성동초-덕수중-장충고-KT,3000,7000,19 KT 2차 5라운드 41순위,19KT,2026-04-07
68896,이채호,KT 위즈,17,1998-11-23,185,85,투수,우언우타,동광초(김해시리틀)-원동중-용마고-SK-SSG,5200,5000,18 SK 2차 6라운드 55순위,18SK,2026-04-07
69113,임준형,KT 위즈,14,2000-11-16,180,82,투수,좌투좌타,광주서석초-진흥중-진흥고-LG-상무-LG,5500,4000,19 LG 2차 8라운드 75순위,21LG,2026-04-07
50092,윤준혁,NC 다이노스,31,2001-07-26,186,86,내야수,우투우타,역촌초(은평구리틀)-충암중-충암고-KT,3500,8000,20 KT 2차 4라운드 32순위,20KT,2026-04-07
65516,배제성,KT 위즈,19,1996-09-29,189,85,투수,우투좌타,백마초-성남중-성남고-롯데-KT-상무,20000,3000,15 롯데 2차 9라운드 88순위,15롯데,2026-04-07
50650,최용준,SSG 랜더스,67,2001-12-19,192,105,투수,우투우타,양산신양초(양산시리틀)-경남중-부산공고-KIA-KT,3000,3000,20 KIA 2차 10라운드 96순위,21KIA,2026-04-07
55046,박건우,KT 위즈,46,2006-11-28,182,95,투수,우투우타,서울행당초(성동구유소년야구단)-충암중-충암고,3200,12000,25 KT 2라운드 19순위,25KT,2026-04-07
67048,이정현,KT 위즈,21,1997-12-05,188,93,투수,우투우타,무학초-마산동중-용마고,3700,16000,17 KT 2차 1라운드 1순위,17KT,2026-04-07
68050,강백호,한화 이글스,50,1999-07-29,184,98,내야수,우투좌타,부천북초-서울이수중-서울고-KT,90000,45000,18 KT 2차 1라운드 1순위,18KT,2026-04-07
55043,김재원,KT 위즈,43,2006-08-21,190,90,투수,우투우타,서울청구초-홍은중-장충고,3200,10000,25 KT 3라운드 29순위,25KT,2026-04-07
55040,김동현,KT 위즈,40,2006-01-21,193,97,투수,우투우타,신천초(고양덕양구리틀)-잠신중-서울고,3200,20000,25 KT 1라운드 9순위,25KT,2026-04-07
52002,김병준,상무,14,2003-07-03,175,80,외야수,우투좌타,창촌초(안산리틀)-안산중앙중-유신고-KT-상무,3600,3000,22 KT 2차 9라운드 88순위,23KT,2026-04-07
64012,송민섭,KT 위즈,28,1991-08-02,177,80,외야수,우투우타,청파초(안산리틀)-선린중-선린인터넷고-단국대-KT-상무-KT,6000,,14 KT 육성선수,15KT,2026-04-07
64768,조이현,KT 위즈,54,1995-06-27,185,95,투수,우투좌타,송정동초-배재중-제주고-한화-SK-상무-SK-SSG,6300,7000,14 한화 2차 5라운드 47순위,14한화,2026-04-07
53006,강건,KT 위즈,99,2004-07-12,183,85,투수,우투우타,원일초(영통구리틀)-매향중-장안고,3400,3000,23 KT 11라운드 110순위,23KT,2026-04-07
54097,김민석,KT 위즈,44,2005-07-22,181,93,포수,우투우타,창영초-동인천중-제물포고,3200,3000,24 KT 10라운드 97순위,24KT,2026-04-07
55005,오서진,KT 위즈,25,2005-06-22,188,80,내야수,우투우타,수원신곡초-수원북중-유신고,3200,6000,25 KT 6라운드 59순위,25KT,2026-04-07
51058,한차현,KT 위즈,2,1998-11-30,180,80,투수,우투우타,사능초(남양주리틀)-청원중-포항제철고-성균관대,4000,10000,21 KT 2차 2라운드 15순위,21KT,2026-04-07
51005,김건형,KT 위즈,0,1996-07-12,182,83,외야수,우투좌타,먼우금초-Lesbois(중)-Timberline(고)-Boise State(대)-KT,3300,4000,21 KT 2차 8라운드 75순위,21KT,2026-04-07
73113,박경수,KT 위즈,73,1984-03-31,178,80,,우투우타,미성초-성남중-성남고-LG-KT,,,03 LG 1차,03LG,2026-04-07
62415,박해민,LG 트윈스,17,1990-02-24,180,75,외야수,우투좌타,영중초-양천중-신일고-한양대-삼성,80000,,12 삼성 육성선수,12삼성,2026-04-07
79365,박동원,LG 트윈스,27,1990-04-07,178,92,포수,우투우타,양정초-개성중-개성고-히어로즈-상무-히어로즈-키움-KIA,50000,6000,09 히어로즈 2차 3라운드 19순위,09히어로즈,2026-04-07
65207,신민재,LG 트윈스,4,1996-01-21,171,67,내야수,우투좌타,서흥초-동인천중-인천고,38000,,15 두산 육성선수,19LG,2026-04-07
79109,오지환,LG 트윈스,10,1990-03-12,185,80,내야수,우투좌타,군산초-자양중-경기고,140000,28000,09 LG 1차,09LG,2026-04-07
53123,오스틴,LG 트윈스,23,1993-10-14,183,97,내야수,우투우타,미국 Klein Collins(고),1100000달러,100000달러,23 LG 자유선발,23LG,2026-04-07
69102,문보경,LG 트윈스,2,2000-07-19,182,88,내야수,우투좌타,송중초(동대문구리틀)-덕수중-신일고,48000,8000,19 LG 2차 3라운드 25순위,21LG,2026-04-07
68119,문성주,LG 트윈스,8,1997-02-20,175,78,외야수,좌투좌타,포항서초-포항제철중-경북고-강릉영동대,28000,3000,18 LG 2차 10라운드 97순위,18LG,2026-04-07
75867,김진성,LG 트윈스,42,1985-03-07,186,90,투수,우투우타,인헌초-성남중-성남서고-SK-NC,45000,,04 SK 2차 6라운드 42순위,05SK,2026-04-07
76290,김현수,KT 위즈,10,1988-01-12,188,105,외야수,우투좌타,쌍문초-신일중-신일고-두산-볼티모어-필라델피아-LG,80000,,06 두산 육성선수,06두산,2026-04-07
